shopify_product_id,title,images,preview_image
"8,502,118,744,226",Blue Checks Slim Fit Shirt,"[""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/6348a1a235c8825bebde5cfe06aee2e7.jpg?v=1727501132"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/6dcb70d79a002b94fa765b79e39187d5.jpg?v=1727501132"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/1a6de54571f65c6d6ff3888ca5153746.jpg?v=1727501132"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/2bdcfef2c3e7390edb19114c6300b8bd.jpg?v=1727501132"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/bcc2ad12719a3985582fafc92da78788.jpg?v=1727501132"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/a75bf4d7e60a64821c6b42aef85fdb6f.jpg?v=1727501132"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/d55ec1c1ab56f5888baece5751548860.jpg?v=1727501132"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/b695c1ead1d95bda8262baf320555372.jpg?v=1727501132"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/ChemicalTag_1086817e-5f54-439a-bfde-8fd53f26bd5b.webp?v=1727513503""]",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/6348a1a235c8825bebde5cfe06aee2e7.jpg?v=1727501132
"8,661,210,693,794",Slim Fit Cotton Textured Off White Shirt,"[""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS4060-07_3_5428f2b9-54f1-4244-8683-24aece813b30.jpg?v=1747918787"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS4060-07_2_455564a5-c81d-4c4c-adec-d58376b87140.jpg?v=1747918787"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS4060-07_1_02e7ce21-1232-4773-9b88-dfb396ba5dbc.jpg?v=1747918787"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS4060-07_4_032cda29-099c-4865-96e0-0e7344cfa057.jpg?v=1746191187"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS4060-07_5_ae46972f-fa57-46bc-add7-570798da1661.jpg?v=1746191187"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS4060-07_6_4b1b5cb8-4c4e-4a2a-9dd0-8113c8448e87.jpg?v=1746191187"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS4060-07_7_85211454-e27d-46d0-8177-1e80bd8d7af4.jpg?v=1746191187"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS4060-07_8_bcc54557-2005-45e7-bc9f-66c9cfa00e7b.jpg?v=1746191187"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS4060-07_9_47de907a-d190-4f6e-ba5d-1fd2df0b1e7d.jpg?v=1746191187"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS4060-07_10_7d2120a3-cbad-4ed6-8514-d59d7c3b5fa6.jpg?v=1746191187""]",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS4060-07_3_5428f2b9-54f1-4244-8683-24aece813b30.jpg?v=1747918787
"8,190,894,407,842",Verti-Zip Cream T-Shirt,"[""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MST2226-02_1.jpg?v=1746688318"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MST2226-02_2.jpg?v=1746688318"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MST2226-02_3.jpg?v=1746688318"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MST2226-02_4.jpg?v=1746688318"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MST2226-02_5.jpg?v=1746688318"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MST2226-02_6.jpg?v=1746688318"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MST2226-02_7.jpg?v=1746688318"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MST2226-02_8.jpg?v=1746688318"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MST2226-02_9.jpg?v=1746688318"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/chemical-free-tag-final_b2494896-d4c7-47ff-b321-975155e5f423.jpg?v=1746688318""]",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MST2226-02_1.jpg?v=1746688318
"8,524,134,056,098",Dark Green Flannel Checks Overshirt,"[""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/f039636efe0d6ff33525963d47c47aa0.jpg?v=1729781933"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/2dfaf719febb1fa397c15d0d41737def.jpg?v=1729781933"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/3b105933f6226966533d5fdbca5e6a21.jpg?v=1729781933"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/6de9feabafb4cfd3facece1273dd2a2e.jpg?v=1729781933"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/6ebb480871efd857c8a3d1abbc7c3387.jpg?v=1729781933"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/8781a790c2239112eafcfaf881cc5ca0.jpg?v=1729781933"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/3f55581669da5a177b524263762cb1da.jpg?v=1729781933"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/55e6091c7deb979e9e111cb52144d0f1.jpg?v=1729781933"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/dd42d05da7569bd3ee560d595974bb76.jpg?v=1729781933"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/chemical-free-tag-final_73e9342b-fec3-4294-8d4b-7fd911a0c49f.jpg?v=1729783121""]",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/f039636efe0d6ff33525963d47c47aa0.jpg?v=1729781933
"8,147,232,981,154",Colossal Checks Maroon Shirt,"[""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS2625-03-M21.jpg?v=1704716767"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS2625-03-M2.jpg?v=1704716778"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS2625-03-M29.jpg?v=1704716778"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS2625-03-M45.jpg?v=1704716778"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS2625-03-M52.jpg?v=1704716778"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS2625-03-M8.jpg?v=1704716778"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS2625-03-M14.jpg?v=1704716778"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS2625-03-M5.jpg?v=1704716778"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/chemical-free-tag-final_ab2b238d-54b1-447a-958f-8a5525649196.jpg?v=1704716778""]",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS2625-03-M21.jpg?v=1704716767
"8,614,329,286,818",Black Checks Slim Fit Shirt,"[""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS3886-02_1_2539cbc0-60b3-4431-9cfc-5ff04326ddd7.jpg?v=1741767590"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS3886-02_2_9c1debb9-0ecc-4ed4-83ef-7419055d1ede.jpg?v=1741767590"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS3886-02_3_ac73cb66-7863-4e7b-92e5-3404fde23dbc.jpg?v=1741767590"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS3886-02_4_fa64101f-4786-478b-92f8-b7a33c7df3e0.jpg?v=1741767590"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS3886-02_5_2f190bd2-8c17-435b-b7d6-58325af28781.jpg?v=1741767590"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS3886-02_6_c7c7c151-4a7c-4ba1-9ffa-56aae3bfcfdb.jpg?v=1741767590"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS3886-02_7_a6fa9634-03ef-41a9-9b7c-6b75704de309.jpg?v=1741767590"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS3886-02_8_5bdf3d4b-a3a4-40ed-972c-d6b1b909a9e1.jpg?v=1741767590"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS3886-02_9_a4ceb2aa-6311-443c-8ead-b6e79a765243.jpg?v=1741767590"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS3886-02_10_e7321c5f-c01f-4b01-83a2-e755c58f4dbc.jpg?v=1741767590""]",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS3886-02_1_2539cbc0-60b3-4431-9cfc-5ff04326ddd7.jpg?v=1741767590
"8,543,412,781,218",Light Blue Checks Slim Fit Shirt,"[""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/3121ad0f37a8518455092e9915bf8990.jpg?v=1732105922"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/5f83cec7e8b81b0749030310607e603a.jpg?v=1732105922"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/d75d0d2ebd054cceab0a3cafa2ee46a7.jpg?v=1732105922"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/24ee0cdd7df5ff2001fed93d02d6b006.jpg?v=1732105922"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/be03d6390993d7d695ff379d8d493499.jpg?v=1732105922"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/9cf1e226e8848ba2ca1fe43f1479679a.jpg?v=1732105922"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/8e666aa06a99dd5540e807154318d02a.jpg?v=1732105922"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/04dd0ed53e81716e1574581b97e08687.jpg?v=1732105922"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/29e7bba3ea8b3da7ffd1369d884396b7.jpg?v=1732105922"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/caa15921b2eb7bf3bcf80a3ffd8e65b4.jpg?v=1732105922"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/ChemicalTag_04b41b29-8736-448e-9955-b6689c090894.webp?v=1732108140""]",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/3121ad0f37a8518455092e9915bf8990.jpg?v=1732105922
"8,521,461,727,394",Blue Flannel Checks Double Pocket Overshirt,"[""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/00bb45d236a842f46c133aa8baf4fd0f.jpg?v=1729521586"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/5816a209675fa1deaa3a512b40f8c15f.jpg?v=1729521586"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/6c39e1f736cbbb59402f016024e40b6c.jpg?v=1729521586"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/a30f6f8dbb7d33ecdbfbc8c4e46008da.jpg?v=1729521586"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/6bc0ac1301e3a404649e774659720b92.jpg?v=1729521586"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/093672e258c778cfeb6eb804f5972fba.jpg?v=1729521586"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/690f8b2f408cdae43a6ae8d66498d655.jpg?v=1729521586"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/f8226b944d6ae91aa6bc80b079e11784.jpg?v=1729521586"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/ce3796046637255fdabdd4e3c53660d3.jpg?v=1729521586"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/ChemicalTag_640a97ad-c21a-4ad3-99e0-cd2cb44cedcf.webp?v=1729585084""]",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/00bb45d236a842f46c133aa8baf4fd0f.jpg?v=1729521586
"8,524,134,121,634",Black Flannel Checks Overshirt,"[""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS3631-02-M52.jpg?v=1730198362"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS3631-02-M1.jpg?v=1730198362"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS3631-02-M23.jpg?v=1730198362"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS3631-02-M53.jpg?v=1730198362"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS3631-02-M46.jpg?v=1730198362"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS3631-02-M8.jpg?v=1730198362"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS3631-02-M5.jpg?v=1730198362"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS3631-02-M2.jpg?v=1730198362"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS3631-02-M4.jpg?v=1730198362"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/chemical-free-tag-final_d7d98286-0349-4f5f-a546-4595b0c308bd.jpg?v=1729783099""]",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS3631-02-M52.jpg?v=1730198362
"8,528,390,389,922",Light Grey Checks Slim Fit Shirt,"[""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS3652-02-M27.jpg?v=1730817194"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS3652-02-M1.jpg?v=1730817177"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/d68fd669cddc35c6107bd0d84e044e89.jpg?v=1730368681"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/92a40a899b7e13cf180dc69ed867552b.jpg?v=1730368681"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/b79d47de2b1958be502e2b52f935c861.jpg?v=1730368681"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/b26ef9a787b8ac4d43db412cba38765d.jpg?v=1730368681"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/d007e6aed6890c9a64eeabcc14508483.jpg?v=1730368681"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/2426a9fdaa479cc2d6ec25e3ec416fed.jpg?v=1730368681"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/ChemicalTag_55460741-0282-4a45-8879-aaf5a15c50e9.webp?v=1730724888""]",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS3652-02-M27.jpg?v=1730817194
"8,560,041,263,266",Navy Checks Slim Fit Shirt,"[""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/7b72ff8a7001ca453e7859af7b84772d.jpg?v=1734529246"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/41650bf20510d0275a24ceb7134fed35.jpg?v=1734529246"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/76d9a95b06f36ef4f10f5f7bb8727092.jpg?v=1734529246"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/b06efa9da996f862b52444350ff94477.jpg?v=1734529246"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4894eb65d10086a0794a1ca23170fb5d.jpg?v=1734529246"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/a5e6268c2c1e885945a7ddad8e5dc448.jpg?v=1734529246"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/f87e840729ba4dbc29b881abd5beaccb.jpg?v=1734529246"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/1a0c31d4bc4228bfe8cb5d87dc999080.jpg?v=1734529246"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/1e19a073034312065b0117511a317576.jpg?v=1734529246"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/382a26406eb8379d9a7695a7c41d3537.jpg?v=1734529246"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/ChemicalTag_d06855ce-846b-4458-ae22-a5faa21585d1.webp?v=1734587314""]",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/7b72ff8a7001ca453e7859af7b84772d.jpg?v=1734529246
"8,676,756,029,602",Oversized Fit Self-Design Black Shirt,"[""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS4165-06_4_4e4b0d30-a049-4f11-92a8-e997e80d31b0.jpg?v=1747859842"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS4165-06_1_e9931c8b-1a81-4b0e-9b89-391d440606b4.jpg?v=1747859842"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS4165-06_2_2adbd2c4-5f9b-4b9d-af9b-628ccfd3893f.jpg?v=1747859842"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS4165-06_3_127a9484-75b1-42bf-a14f-000e2277fd39.jpg?v=1747859842"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS4165-06_5_05a00818-fdf2-401f-ba25-64f3977d6607.jpg?v=1747832292"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS4165-06_6_7b6eddfd-c8b3-421e-8c5f-0fd745589a78.jpg?v=1747832292"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS4165-06_7_acba9fed-a620-46f0-b563-26b37e88632a.jpg?v=1747832292"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS4165-06_8_d3630d3f-0bc6-4573-ace1-643027d2f86f.jpg?v=1747832292"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS4165-06_9_6da294fc-7b07-4a80-b386-6aa6978a430b.jpg?v=1747832292""]",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/4MSS4165-06_4_4e4b0d30-a049-4f11-92a8-e997e80d31b0.jpg?v=1747859842
"8,543,412,388,002",Turquoise Checks Slim Fit Shirt,"[""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/b25ef4d8743e8b814a222af04c5e49a7.jpg?v=1732105887"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/052da47b8636fe24e2d52fec78c8ebb1.jpg?v=1732105887"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/a4a6a6cc0b0b587324b2d142c5f264e5.jpg?v=1732105887"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/5716eb8588bc38a6a403d7119e7de3e6.jpg?v=1732105888"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/2ea80d3ab91d9a79f85c4ef1dc6f3163.jpg?v=1732105887"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/2646f597137b150e11eb2698475ac307.jpg?v=1732105887"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/44154134990b063f96c00d2db35b7355.jpg?v=1732105887"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/71b2c88608e2773953ebf2bc2d9de954.jpg?v=1732105887"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/6bb679789b9d02fc676c047afcbf7b3e.jpg?v=1732105887"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/0cac1b88bb53df35ed1153480cf84dd9.jpg?v=1732105888"" ""https://cdn.shopify.com/s/files/1/0420/7073/7058/files/ChemicalTag_e39f3ffa-1328-49ea-81fc-b24adb494d4e.webp?v=1732108207""]",https://cdn.shopify.com/s/files/1/0420/7073/7058/files/b25ef4d8743e8b814a222af04c5e49a7.jpg?v=1732105887
